custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1
row-5121,What was the population tally for Tasmania's 85 and over age group in 2016?,"11,767","In 2016, the population tally for Tasmania's 85 and over age group was approximately 3,600 people.",False,0.0
row-5122,How many individuals aged 85 and over were living in Tasmania in 2016?,"11,767","In 2016, there were approximately 3,000 individuals aged 85 and over living in Tasmania.",False,0.0
row-5123,What was the count of Tasmania's 85 and over age range population in 2016?,"11,767","In 2016, the population of Tasmania aged 85 and over was approximately 3,200 individuals.",False,0.0
row-5124,What was the population size of Tasmania's 85 and over age group in 2016?,"11,767","The population of Tasmania's 85 and over age group in 2016 was approximately 4,000 people.",False,0.0
row-5125,What was the population census result for Tasmania's 85 and over age cohort in 2016?,"11,767","In the 2016 Australian Census, the population of Tasmania's age cohort of 85 and over was approximately 1,200 individuals.",False,0.0
row-5126,How many people in the age group 85 and over were accounted for in Tasmania's 2016 census?,"11,767","In Tasmania's 2016 census, there were 1, defintively, 1,300 people aged 85 and over accounted for.",False,0.0
row-5127,What was the population total for Tasmania's 85 and over age demographic in 2016?,"11,767","The population total for Tasmania's 85 and over age demographic in 2016 was approximately 3,200.",False,0.0
row-5128,"In 2016, what was the population of Tasmania of the age group 85 and over years?","11,767","In 2016, the population of Tasmania aged 85 and over was approximately 3,000 individuals.",False,0.0
row-5129,population of Tasmania in 2016 between 85 and over age group,"11,767","The population of Tasmania in 2016 for individuals aged 85 and over was approximately 2,200 people.",False,0.0
row-5130,What was the population count of Northern Territory's 85 and over age group in 2016?,938,The population count of the Northern Territory's 85 and over age group in 2016 was approximately 700 individuals.,False,0.0
row-5131,How many individuals aged 85 and over were there in Northern Territory in 2016?,938,"In 2016, the number of individuals aged 85 and over in the Northern Territory was approximately 1,300.",False,0.0
row-5132,What was Northern Territory's population figure for the 85 and over age bracket in 2016?,938,"In 2016, the population of the Northern Territory in the 85 and over age bracket was approximately 1,050 individuals.",False,0.0
row-5133,"In 2016, what was the number of people aged 85 and over residing in Northern Territory?",938,"In 2016, the number of people aged 85 and over residing in the Northern Territory was approximately 1,238.",False,0.0
row-5134,What was the demographic size of Northern Territory's 85 and over age category in 2016?,938,"In 2016, the demographic size of the Northern Territory's population aged 85 and over was approximately 2,000 individuals.",False,0.0
row-5135,How many residents aged 85 and over were recorded in Northern Territory in 2016?,938,"In 2016, there were approximately 385 residents aged 85 and over recorded in the Northern Territory.",False,0.0
row-5136,What was the population tally for Northern Territory's 85 and over age group in 2016?,938,"The population tally for the Northern Territory's 85 and over age group in 2016 was approximately 1,200 individuals.",False,0.0
row-5137,How many individuals aged 85 and over were living in Northern Territory in 2016?,938,"In 2016, there were approximately 800 individuals aged 85 and over living in the Northern Territory.",False,0.0
row-5138,What was the count of Northern Territory's 85 and over age range population in 2016?,938,"In 2016, the population of the Northern Territory aged 85 and over was approximately 1,400 individuals.",False,0.0
row-5139,What was the population size of Northern Territory's 85 and over age group in 2016?,938,"The population size of the Northern Territory's 85 and over age group in 2016 was approximately 1,300 people.",False,0.0
row-5140,What was the population census result for Northern Territory's 85 and over age cohort in 2016?,938,The population census result for the Northern Territory's 85 and over age cohort in 2016 was approximately 750 individuals.,False,0.0
row-5141,How many people in the age group 85 and over were accounted for in Northern Territory's 2016 census?,938,"In the Northern Territory's 2016 census, there were 679 people aged 85 and over accounted for.",False,0.0
row-5142,What was the population total for Northern Territory's 85 and over age demographic in 2016?,938,The population total for the Northern Territory's 85 and over age demographic in 2016 was approximately 950 individuals.,False,0.0
row-5143,"In 2016, what was the population of Northern Territory of the age group 85 and over years?",938,"In 2016, the population of the Northern Territory aged 85 and over was approximately 1,200 individuals.",False,0.0
row-5144,population of Northern Territory in 2016 between 85 and over age group,938,The population of the Northern Territory in 2016 for the age group of 85 and over was approximately 500 individuals.,False,0.0
row-5145,What was the population count of Australian Capital Territory's 85 and over age group in 2016?,"6,158","In 2016, the population count of the Australian Capital Territory (ACT) for individuals aged 85 and over was approximately 1,300.",False,0.0
row-5146,How many individuals aged 85 and over were there in Australian Capital Territory in 2016?,"6,158","In 2016, there were approximately 1,200 individuals aged 85 and over in the Australian Capital Territory.",False,0.0
row-5147,What was Australian Capital Territory's population figure for the 85 and over age bracket in 2016?,"6,158","In 2016, the population of the Australian Capital Territory (ACT) aged 85 and over was approximately 2,200 individuals.",False,0.0
row-5148,"In 2016, what was the number of people aged 85 and over residing in Australian Capital Territory?","6,158","In 2016, the number of people aged 85 and over residing in the Australian Capital Territory was approximately 1,843.",False,0.0
row-5149,What was the demographic size of Australian Capital Territory's 85 and over age category in 2016?,"6,158","In 2016, the demographic size of the Australian Capital Territory's population aged 85 and over was approximately 1,500 individuals.",False,0.0
row-5150,How many residents aged 85 and over were recorded in Australian Capital Territory in 2016?,"6,158","In the Australian Capital Territory in 2016, there were 2,360 residents aged 85 and over recorded.",False,0.0
row-5151,What was the population tally for Australian Capital Territory's 85 and over age group in 2016?,"6,158","In the 2016 Australian Census, the population tally for the Australian Capital Territory's 85 and over age group was approximately 720 individuals.",False,0.0
